Review,Username,Rating,NegativeRating,NeutralRatings,PositiveFeeling,AppName
"Validação de biometria apenas para quem tem CNH, ninguém consegue com a validação do cadastro da justiça eleitoral, qual o motivo de disponibilizar um app de serviço público se a população não consegue utilizar?",Morgan,1,1,0,0,br.gov.meugovbr
"Muito, muito, muito ruim, eu não tenho CNH e ele obriga por uma data, depois pede uma validação eque o celular já estava no meu olho e o app pedia para aproximar mais",Gabriel Sousa,1,1,0,0,br.gov.meugovbr
"Extremamente fácil de acessar. Não consegui entender as várias reclamações da identificação facial. Poderia ser logo integrado com o Conecte SUS, Carteira Digital de Transito, entre outros. Não faz sentido tantos aplicativos distintos.",André Cerqueira,5,0,0,1,br.gov.meugovbr
bom,Ronaldo Rhoney,5,0,0,1,br.gov.meugovbr
ok,Carlos Henrique Aleixo Ramos,5,0,0,1,br.gov.meugovbr
lehal,Lucas Baldan,5,0,0,1,br.gov.meugovbr
Ok,Elivelton Reis,5,0,0,1,br.gov.meugovbr
Show,Cris balbu,5,0,0,1,br.gov.meugovbr
Bom,Everton M.,2,1,0,0,br.gov.meugovbr
"Muito ruim! Cara não sei o que tem de errado com esse reconhecimento facial, sem falar que nem tenho CNH! Talvez seja pq eu sou apenas um jovem adulto e meu rosto muda de forma grotesca todos os anos!? Encontrem meios melhores de verificação, por favor...",Ryan Schmidt,1,1,0,0,br.gov.meugovbr
Nunca recebo o SMS pra autenticação de dois fatores. Já fiz várias solicitações de recuperação de conta e nunca resolvem meu problema. Não existe um canal de ajuda onde a gente possa explicar o problema. Ta muito ruim isso aí.,Rodrigo S. Santos,1,1,0,0,br.gov.meugovbr
"Aplicativo horrível, esqueci a minha senha e fiz o processo para redefinação com e-mail, então coloquei o código exato que me mandaram, e deu ""código incorreto"", fiz denovo, e deu o mesmo resultado, então fiz por meio de reconhecimento facial, o reconhecimento facial foi bem sucedido, porém eles me enviaram outro código para o meu e-mail para eu poder confirmar minha identidade (Então não sei praque,de fato, serve o reconhecimento facial) coloquei o novo código e recusaram novamente. Vergonhoso!",Gregster Fall,1,1,0,0,br.gov.meugovbr
"Terrível, há mais de 3 dias que tento recuperar minha conta . ARRUMEI UM EMPREGO E O RH QUER A CARTEIRA DIGITAL, MAS NÃO DAR PRA RECUPERAR A SENHA . Porque o app e site é horrível. Falta de respeito com o brasileiro (como sempre ) porque vocês tiraram a recuperação por e-mail... MEU TELEFONE FOI ROUBADO E O NÚMERO CADASTRADO NÃO USO MAIS. NÃO TENHO CNH E AÍ?????? ME DIGAAAA. INDIGUINADA!!!!!!!!!",Diviane Keully,1,1,0,0,br.gov.meugovbr
"Eu quero ver o registro do meu voto no meu titulo eleitoral digital, não precisa gastar dinheiro com impressora! O povo brasileiro precisa substituir gradualmente a maioria dos deputados e senadores safados e larápios que custam muito ao Brasil. Um aplicativo seria a solução para cidadãos decidirem o que for melhor para a sociedade.",Manoel Torres,5,0,0,1,br.gov.meugovbr
"Não consigo nem entrar! Pior reconhecimento facial que já vi. Se é pra ser assim, muda logo pra reconhecimento por digital. Tentei de tudo. Fundo branco, com óculo, sem óculos, fundo verde, tirei a jaqueta que tinha a gola um pouco alta, camera da frente, camera de trás. Absolutamente terrível. Se desse pra dar 0 estrelas eu dava.",Mauricio Lambert,1,1,0,0,br.gov.meugovbr
"Reconhecimento facial NÃO funciona de jeito nenhum e não vejo motivo de ficar piscando e virando o rosto 10x. Só funciona utilizando a câmera traseira do celular... Não sei quem foi o mestre que desenvolveu esse aplicativo, mas é péssimo!",Filipe,1,1,0,0,br.gov.meugovbr
"O aplicativo funciona, no entanto é bem limitado. No meu caso serve basicamente pra ver o CPF, já que a CNH tem aplicativo próprio. O título funciona com outro aplicativo e sequer aparece no gov.br. O sistema de login é ultrapassado e chega a incomodar, pois basta você alternar para outro aplicativo e terá que autenticar novamente. Além disso não deixa salvar a informação de login e também não permite o uso de digitais! Que tal modernizar esse login?!",Iulisloi Zacarias,2,1,0,0,br.gov.meugovbr
"Nossa que tristeza. Já não basta ter dezenas de documentos, agências e departamentos, agora temos dezenas de aplicativos que também não trocam informações entre eles, assim vc passa horas para manter o Governo atualizado e quando precisa dos teus dados é um saga para obter. Obrigado por mais um APP para a lista. E-Título, CPF Digital, CNH, Meu INSS IRPF. Assim conseguimos ver o bom uso do dinheiro público. Modo irônico on. A Índia faz alguns anos que tem identidade única digital com 1.5 bi",Tiago Ribeiro Nogueira,1,1,0,0,br.gov.meugovbr
Tá com defeito na hora de fazer o cadastro com a foto fis mais de 10 fez não entrou desisto,Saulo Silva,1,1,0,0,br.gov.meugovbr
Essa aplicação é horrível 🤬 Estou a mais de 1 hora tentando colocar minha foto e ja tentei varias vezes antes disso e nunca consigo. Deveriam dar mais tempo ou fazerem melhores atualizações para que as pessoas não tivessem que estar tanto tempo sem conseguir avançar nen fazer nada.,Weydila de Sousa,1,1,0,0,br.gov.meugovbr
"Não consigo acessar. Diz que meus dados já estão cadastrados (ERL0002700). Entretanto, eu não criei conta nenhuma. E não me dá opção de recuperar/redefinir senha. O que faço?",DC,1,1,0,0,br.gov.meugovbr
"Péssimo. Não funciona. Preciso para fazer assinaturas digitais, mas ele troca de perfil ouro para bronze do nada. Fiz 3 vezes o aumento de nível, três vezes aceitou, e as três vezes, de repente volta oara bronze. E mesmo estando em perfil ouro o menu não muda, ou seja, não kostra mais serviços como o de assinatura digital.",Clóvis Roberto Tonolli,1,1,0,0,br.gov.meugovbr
"Não funciona. Tentei o reconhecimento facial 20 vezes. É um desrespeito com o povo brasileiro. Preciso resgatar o comprovante de declaração de imposto de renda e para tanto, terei de pagar uma certificação digital privada, porque o sistema imposto pelo governo, de tão horrível, nos leva a isso. Execrável como este governo. Nada funciona e ainda nos consome tempo e dinheiro.",Alexandre de Almeida,1,1,0,0,br.gov.meugovbr
APLICATIVO HORRIVEL QUE TIPO DE VALIDAÇÃO É ESSA COM TEMPO CURTO LIMITADO QUE É IMPOSSÍVEL DETECTAR MEU ROSTO. UM ABSURDO. VCS DEVERIAM TER VERGONHA FAZER UM APP DESTE E FAZER A GENTE SE SUBMETER A ISSO. TENTEI 20X E AINDA NÃO CONSEGUI.,Mariana Barreto,1,1,0,0,br.gov.meugovbr
"Essa validação biométrica só pode estar bugada. Além de ser uma má escolha pedir pra virar o rosto quando a mensagem na tela fica trocando o tempo inteiro devido ao movimento, e obviamente com o rosto virado não vou conseguir ver.",Tales Marinho,1,1,0,0,br.gov.meugovbr
"Logo que fiz um Review negativo, recebi uma resposta com mais informações de como proceder com o meu problema. Atendimento foi super rápido e cordial. Assim que tiver uma solução edito novamente o Review aumentando minha nota.",Alessandro Badin,3,0,1,0,br.gov.meugovbr
O reconhecimento facial é horrível. Não detecta o rosto virado para esquerda ou direita corretamente e o tempo acaba expirando. Deveriam testar isso direito antes de tornar obrigatório para usar o aplicativo.,Anderson Vieira,1,1,0,0,br.gov.meugovbr
"Absurdo que eu precise de CNH para logar, nem banco tem sistema de segurança assim",Mauricio Petri,1,1,0,0,br.gov.meugovbr
Péssimo. Onde já se viu colocar LIMITE DE TEMPO pra uma etapa de reconhecimento facial que nem ao menos FUNCIONA? E obrigar você a fazer todo o processo desde digitar seu CPF toda vez que você falha? Incompetência define.,Sizenando Costa,1,1,0,0,br.gov.meugovbr
"Inacreditavel. Como ler a instruçao enquanto vira a cabeça, pisca e sorri. Tentei pelo menos 10 vezes, esgota o tempo e nao faz o reconhecimento facial. nao e possivel!!!",Gigantona Gigantona,1,1,0,0,br.gov.meugovbr
acabei de instalar e fazer reconhecimento facial. até agora está funcionando perfeitamente,Vahid Nikoofard,5,0,0,1,br.gov.meugovbr
m*rda de validação facial que fica dando erro. coloquem validação biometrica!,Victor Benedito,1,1,0,0,br.gov.meugovbr
"Muito legal o investimento em tecnologia, validação fácil top",Ricardo Silva Vargas,5,0,0,1,br.gov.meugovbr
Não consegui fazer funcionar. Pede CNH e eu nunca tive...,Mario Imori,1,1,0,0,br.gov.meugovbr
"Validação facial impossível de ser feita. Parece um jogo, mas impossível de ganhar! Pra que esse tempo? Pra que voltar atrás uma das validações só pra atrapalhar o processo?",Tadeu,1,1,0,0,br.gov.meugovbr
LIXO DE PROGRAMA BURRENCIA ARTIFICAL 2 HORAS PRA ESSA VERIFICAÇÃO FACIAL FUNCIONAR,Thales Santana,1,1,0,0,br.gov.meugovbr
obrigado Jair e equipe pelo serviço exímio Brasil em primeiro lugar,Rafael Villa Verde,1,1,0,0,br.gov.meugovbr
"2 horas e 80 tentativas depois, conseguiu reconhecer a face.",Pedro O.S Vaz de Melo,2,1,0,0,br.gov.meugovbr
validação facial precisou ser tentada mais de 10 vezes,Maurício Gerhardt,1,1,0,0,br.gov.meugovbr
Verificação facial não funciona. Não consigo fazer nenhuma operação. Muito ruim.,Maurício Schiavo,1,1,0,0,br.gov.meugovbr
"validação facial foi tranquila, rápida e conseguibde primeira!",Tiago Grassi,5,0,0,1,br.gov.meugovbr
validação facial não reconhecia minha face tive que fazer umas 30 vezes até reconhecer,Everton José Benedicto,1,1,0,0,br.gov.meugovbr
"nem parece coisa do governo, não pode ser",Denis Bittencourt Muniz,5,0,0,1,br.gov.meugovbr
tivemos que fazer 30 vezes q validação fácil com 2 celulares diferentes.,Felipe Ely,1,1,0,0,br.gov.meugovbr
Demorou um pouco para tirar a foto. Tive que tentar 4 vezes,Mônica Paiva Stecher,4,0,0,1,br.gov.meugovbr
Péssimo processo para validação facial. Falhou várias vezes até dar certo. Podia ser mais efetivo.,Miguel Ostrowskij,1,1,0,0,br.gov.meugovbr
"não reconhecia a virada de rosto, app bem ruim",Leandro Machado,1,1,0,0,br.gov.meugovbr
"Parece funcionar, mas não entendi muito bem para que serve",Oswaldo David Rey Silva,5,0,0,1,br.gov.meugovbr
Muito estranho que este site esteja em inglês!,Ila Maria Correa,1,1,0,0,br.gov.meugovbr
Falha demais na validação facial.,Daniel Santos,2,1,0,0,br.gov.meugovbr
"amador e burocrático, como esperado",Thiago Thomes Coelho,1,1,0,0,br.gov.meugovbr
"Muito eficiente! Pátria Amada, Brasil!",Andrey Rodrigues,5,0,0,1,br.gov.meugovbr
Foram mais de 10 tentativas para validação.,Amanda Bueno,2,1,0,0,br.gov.meugovbr
Não posso atualizar biometria sem uma CNH.,Yuri Souza,2,1,0,0,br.gov.meugovbr
RECONHECIMENTO FACIAL NAO FUNCIONA. TERRÍVEL,Gabriel Donada,1,1,0,0,br.gov.meugovbr
"Muito ruim, não consigo fazer a validação facial",Guilherme Santos De Jesus,1,1,0,0,br.gov.meugovbr
Excelente! Governo de parabéns!,DINELMA DE SOUZA AMARAL,5,0,0,1,br.gov.meugovbr
"Impossível passae pelo reconhecimento fácil, não funciona",Pablo Vicente,1,1,0,0,br.gov.meugovbr
Cadastro Biométrico muito difícil de completar,Mateus Targino,3,0,1,0,br.gov.meugovbr
meu deus quem tem uma parede totalmente branca em casa pra fazer a validação facial?,Pedro Henrique Pedroso,1,1,0,0,br.gov.meugovbr
Olá na verdade eu não consigo continuar no aplicativo ele perguntar sobre data de emissão da CNH mas eu não tenho CNH,ABDULLAH AL TABBAA,3,0,1,0,br.gov.meugovbr
Garbage.,Henrique Gomide,1,1,0,0,br.gov.meugovbr
"Demora muito para o reconhecimento facial dar certo... Tentei muitas vezes, mas no fim deu certo.",Daniel Lima,3,0,1,0,br.gov.meugovbr
verificação facial horrível,Caio Hirakawa,1,1,0,0,br.gov.meugovbr
difícil reconhecimento fácil,Carvalho,2,1,0,0,br.gov.meugovbr
validação facial chata,Raissa Camelo,1,1,0,0,br.gov.meugovbr
top demais,Paulo Cezar Rodrigues da Silva,5,0,0,1,br.gov.meugovbr
"Como tudo que é do governo, é malfeito demais. Biometria é patética de ruim. Mas pelo menos tem seus documentos online, o que é prático.",Reginaldo De Franceschi,3,0,1,0,br.gov.meugovbr
Pessimo !!!!!! Nao faz a biometria de jeito nenhum !!,Rosi Lima,1,1,0,0,br.gov.meugovbr
"Na seção de colocar a cor da pele , nao consigo acessar essa opcao. E consequentemente alterar e salvar , no site.",Givaldo Gomes,1,1,0,0,br.gov.meugovbr
good,Edson Almeida,4,0,0,1,br.gov.meugovbr
good,Fabio Rm,5,0,0,1,br.gov.meugovbr
good,Karina Souza,5,0,0,1,br.gov.meugovbr
Imagino que seja uma versão ainda inicial. Mas esse negócio do aplicativo fechar e requerer login novamente é complicado. Devia ter um timeout.,Pedro Paiva,2,1,0,0,br.gov.meugovbr
Só faz o reconhecimento facial pela CNH. E quem não tem? Porque não aceitam o Passaporte ou a Carteira de Identidade emitida pelo Detran?,Marcello Antonio Ramos de Campos Reis,1,1,0,0,br.gov.meugovbr
"um século para entrar com biometria, não estava reconhecendo meu rosto... quase não consegui acessar e preciso ver o local da prova para fazer meu encceja",Ana Carolina Silva de Alencar,1,1,0,0,br.gov.meugovbr
muito difícil capturar e tirar a foto. Sugiro o procedimento uma vez quando inalado ou isso de digital ou senha de números. Toda vez que loga acaba dificultando.,Gil Felicio Fernandes,3,0,1,0,br.gov.meugovbr
"Reconhecimento facial não funciona, preciso usar o aplicativo e não consigo por causa do reconhecimento fácil, vocês estão de parabéns pela irresponsabilidade de colocar uma validação no app que não funciona",Maoq,1,1,0,0,br.gov.meugovbr
um lixo,Eduardo Fogaça,1,1,0,0,br.gov.meugovbr
"Impossível de fazer a verificação biométrica facial. E sem ela não deixam usar o aplicativo, mesmo tendo minha digital no banco de dados do Detran e no celular.",Viviane Marques Fernandes (Vivi),1,1,0,0,br.gov.meugovbr
excelente aplicativo,Jefferson Conde,5,0,0,1,br.gov.meugovbr
funciona bem,Ygor Lira,5,0,0,1,br.gov.meugovbr
Muito bom,Luis Augusto Leite,5,0,0,1,br.gov.meugovbr
"Já possuo acesso e selos de segurança na versão web, mas nesta versão (mobile) não consigo fazer login de forma alguma. Sempre falha na validação facial. Como proceder?",Rui Leite,1,1,0,0,br.gov.meugovbr
"Terrível. Não tenho CNH, não passo da etapa de reconhecimento facial. E vou precisar muito do app, pois o Sigepe sai do ar em 30 dias. O que devo fazer??",Helen Faria,1,1,0,0,br.gov.meugovbr
"Nada nesse aplicativo funciona! Já tentei virar o rosto para todos os lados umas 500 mil vezes e sorrir igual um palhaço, mas continuo sem ter acesso ao aplicativo.",Lucas Roque,1,1,0,0,br.gov.meugovbr
"Reconhecimento facial é uma péssima ideia. Ficou dando erro, eu tive que ficar obedecendo os comandos de ""vire o rosto para a esquerda"" e ""sorria!"" várias vezes. Qual é o problema de uma maldita de uma senha?",Tiago Macedo,1,1,0,0,br.gov.meugovbr
"Levou inúmeras tentativas até esse reconhecimento fácil funcionar direto. É humilhante ficar olhando para um aplicativo mandando vc agir feito um macaco do circo até que, por milagre, a coisa funcione.",Rony Gabriel,1,1,0,0,br.gov.meugovbr
"Não permite trocar foto, você tira uma foto durante a verificação de qualquer jeito e ele não te avisa que a foto ficará vinculada e será mostrada nas telas e no CPF.... Precisam permitir a alteração da foto...",Diego Rubert,2,1,0,0,br.gov.meugovbr
"App continua péssimo. Eu não tenho CNH, mas a justifica eleitoral já possui meus dados biométrico a anos, e ainda assim o app me pede a CNH. Faz 3 meses que ano consigo usar o app.",Diego Avila,1,1,0,0,br.gov.meugovbr
excelente,Moema Oliveira,5,0,0,1,br.gov.meugovbr
chato,Paulo Victor Giacomim,1,1,0,0,br.gov.meugovbr
ótimo,Hélida Nascimento,5,0,0,1,br.gov.meugovbr
atrasado,Ana Flávia Guimarães,2,1,0,0,br.gov.meugovbr
bom,Jose Vieira Grigol,5,0,0,1,br.gov.meugovbr
bom,Rio de Janeiro Pilotvlog,3,0,1,0,br.gov.meugovbr
"A autenticação facial da erro, a página de ""dúvidas frequentes"" não ajuda muito. Aparentemente tenho uma conta cadastrada no gov.br cujo email e número desconheço e não consigo m autenticar para recuperar a senha",Letícia Gomes,1,1,0,0,br.gov.meugovbr
"Péssimo aplicativo. Pra entrar tem q colocar senha toda vez e responder quadradinho onde está o semáforo, onde está o barco... Coisa dos anos 1990. Arcaico como tudo que é do Estado. Será que não pensaram em entrar com a biometria??? Pelo amor de Deus, alguém pode privatizar o Estado?",Emerson Henriques,1,1,0,0,br.gov.meugovbr
"O serviço de CAPTCHA se recusa a operar normalmente, e estou já a semanas sem conseguir receber o sms de dupla autenticação, me impedindo de acessar o serviço. São problemas graves na operação de algo que era pra ser simples",Giovane Dias,2,1,0,0,br.gov.meugovbr
