Review,Username,Rating,NegativeRating,NeutralRatings,PositiveFeeling,AppName
Nosso jeito roxinho de curtir a vida.💜,A Google user,5,0,0,1,sentimentos
"Ótima experiência com o aplicativo, virão melhorias claro mas é ótimo fazer tudo pelo app 💜",A Google user,5,0,0,1,sentimentos
Excellent app!,A Google user,5,0,0,1,sentimentos
Até agora tudo lindo,A Google user,5,0,0,1,sentimentos
Good,A Google user,5,0,0,1,sentimentos
"Após a atualização não consigo utilizar a câmera para escanear códigos de barra para pagamentos. Simplesmente fica branco, não abre a câmera, semente a opção de digitar o código",A Google user,5,0,0,1,sentimentos
"Muito bom, melhor que eu imaginei.",A Google user,5,0,0,1,sentimentos
O melhor app do setor bancário.,A Google user,5,0,0,1,sentimentos
"Melhor App, melhor Fintech.",A Google user,5,0,0,1,sentimentos
"Incrível, e fácil de usar!",A Google user,5,0,0,1,sentimentos
Ótimo aplicativo e a usabilidade é simples e fácil de entender.,A Google user,5,0,0,1,sentimentos
O melhor banco 🏦. E também o mais completo. O atendimento é ótimo e o serviço prestado é ainda melhor!,A Google user,5,0,0,1,sentimentos
Não posso reclamar atende a todas as expectativas,A Google user,5,0,0,1,sentimentos
Melhor cartão de crédito que uma pessoa pode usar. É tudo simples e fácil de mexer. Sensacional. 💜,A Google user,5,0,0,1,sentimentos
Perfeito! Sem mais.,A Google user,5,0,0,1,sentimentos
Amazing...,A Google user,5,0,0,1,sentimentos
Ótimos recursos.,A Google user,5,0,0,1,sentimentos
Nice,A Google user,5,0,0,1,sentimentos
"Meu crédito já estava aprovado quando me cadastrei, não precisei mendigar por convite e nem enviar uma tonelada de documentação.",A Google user,5,0,0,1,sentimentos
"Perfeito! O app é maravilhoso, posso resolver tudo por ele, simplesmente PRÁTICO. Super recomendo se vc quiser ter um controle financeiro fácil. 💜",A Google user,5,0,0,1,sentimentos
"Limite não aumenta e, pra entusiastas de tecnologia como eu que adoram trocar o software do celular, essas autenticações são um pé no saco!",A Google user,1,1,0,0,sentimentos
O Nu precisa disponibilizar recursos de segurança para o app. Essa ausência é algo que reduz muito a confiabilidade no uso da Nuconta. #meajuda,A Google user,5,0,0,1,sentimentos
Fantástico!,A Google user,5,0,0,1,sentimentos
Sempre bom,A Google user,5,0,0,1,sentimentos
Otimo,A Google user,5,0,0,1,sentimentos
"Acabei de agendar as 10 parcelas do IPTU. Pra cada parcela, o app sugere sempre que se pague no dia do agendamento, então pra cada uma tive que ficar girando o calendário até achar a data de vencimento. Super divertido. Obrigado, Nubank!",Edson Yamada,3,0,1,0,sentimentos
"O melhor app de cartão de crédito e de conta. O único defeito pra mim é o login. Por segurança eu clico em sair para as minhas informações não ficarem expostas. Para facilitar isso o app tem a opção de pedir a digital ou pattern do aparelho mas infelizmente não funciona no meu aparelho. Toda vez que tem uma atualização eu penso ""agora vai funcionar"". Mas nunca funciona. Por favor facilitem a minha vida.",A Google user,5,0,0,1,sentimentos
Muito bom. Bem fácil de usar e muito seguro.,A Google user,5,0,0,1,sentimentos
Interface bonita e completa!,A Google user,5,0,0,1,sentimentos
"Amooooo, so queria meu cartão de crédito :(",A Google user,5,0,0,1,sentimentos
Nubank é excelente em tudo! Não deixam desejar em nada. Que o sucesso continue.,A Google user,5,0,0,1,sentimentos
Melhor experiência que já vi em um banco. Revolucionário.,A Google user,5,0,0,1,sentimentos
"Ótimo cartão,ótimo banco,agora Precisamos de um cashback",michel lima,5,0,0,1,sentimentos
O app não abre mais,A Google user,1,1,0,0,sentimentos
Depois que atualizou o app nao abre mais.....,A Google user,1,1,0,0,sentimentos
"Sem dúvidas, o melhor banco!",A Google user,5,0,0,1,sentimentos
O melhor banco digital atualmente.,A Google user,5,0,0,1,sentimentos
"Excelente, porém podia ter a opção de recarregar celular",A Google user,5,0,0,1,sentimentos
"Muito bom, agora so falta que seja possivel realizar investimentos renda fixa e variavel via app",A Google user,5,0,0,1,sentimentos
Simples com tudo que se precisa ter,A Google user,5,0,0,1,sentimentos
Amazing!,A Google user,5,0,0,1,sentimentos
Não sei se gosto mais das novidades do app ou de ler o release notes... 😍,A Google user,5,0,0,1,sentimentos
"Consegui criar a conta e usar em literalmente 10 minutos, mil vezes melhor que os concorrentes.",A Google user,5,0,0,1,sentimentos
"Bom, fácil de usar e claro, sem taxa pra teds pra outros bancos, o que é a melhor coisa.",A Google user,5,0,0,1,sentimentos
Melhor de todos!,A Google user,5,0,0,1,sentimentos
"App muito bom, fácil usabilidade. Só acho que poderia ter uma opção de colocar crédito no celular pelo App.",A Google user,5,0,0,1,sentimentos
Great,A Google user,5,0,0,1,sentimentos
Excelente app.,A Google user,5,0,0,1,sentimentos
Amazing,A Google user,5,0,0,1,sentimentos
Excelente!,A Google user,5,0,0,1,sentimentos
"Aplicativo bugado, não atualiza o limite do cartão quando eu preciso. Nubank já foi bom no passado, agora toda atualização que sai acabam introduzindo uma séries de bugs novos e parecem que não tão nem aí pra corrigir ou aceitar os reports.. Qualidade ficou em 2o plano, uma pena.",A Google user,1,1,0,0,sentimentos
Desde a última atualização há três semanas o app não funciona no meu xiaomi!!!,A Google user,1,1,0,0,sentimentos
depois da uktima atualizacao... abre trava e fecha,A Google user,1,1,0,0,sentimentos
"não abre mais, não consigo usar o cartão.",A Google user,1,1,0,0,sentimentos
mudou minha vida! agora chega de taxas!,A Google user,5,0,0,1,sentimentos
melhor banco que existe. eu sou apaixonado pelo nubank.,A Google user,5,0,0,1,sentimentos
não consigo abrir após atualização,A Google user,1,1,0,0,sentimentos
O aplicativo trava o tempo todo.,A Google user,1,1,0,0,sentimentos
app bom mas não estou conseguindo pagar boleto galaxy s10,A Google user,4,0,0,1,sentimentos
não é possível agendar pagamentos Está melhorando!!!!,A Google user,3,0,1,0,sentimentos
"app bom, atendimento excelente👍👏😆",A Google user,4,0,0,1,sentimentos
App bem intuitivo e simples. Bem transparente nos processos,A Google user,5,0,0,1,sentimentos
"Desde o último update, se tornou inutilizável. Não consigo usar o app, não consigo fazer nenhuma operação",A Google user,1,1,0,0,sentimentos
Gosto muito do servico e da app mas deveria se considerar adicionar a opção de recarga de telefone e bilhete único,A Google user,4,0,0,1,sentimentos
"Melhor App bancário entre os digitais, raramente dá problema, além de ser rápido e sem propagandas.",A Google user,5,0,0,1,sentimentos
"O app é bom, mas falta reconhecimento biométrico e uma função de recarregar celular com saldo da conta.",A Google user,4,0,0,1,sentimentos
"Até hoje tudo que testei no app funcionou com qualidade e nada ficou a desejar, ou seja, excelente app.",A Google user,5,0,0,1,sentimentos
O Melhor banco!,A Google user,5,0,0,1,sentimentos
Perfect,A Google user,5,0,0,1,sentimentos
Great,A Google user,4,0,0,1,sentimentos
Amazing,A Google user,5,0,0,1,sentimentos
Top,A Google user,5,0,0,1,sentimentos
great,A Google user,5,0,0,1,sentimentos
Super prático!!,A Google user,5,0,0,1,sentimentos
Melhor banco que esse impossível. Todas as dúvidas são muito bem esclarecidas. Atendimento ótimo e estão sempre prontos para resolver nossos problemas com a maior rapidez e eficiência possivel. Esperam que permaneçam assim,A Google user,5,0,0,1,sentimentos
mt bom,A Google user,5,0,0,1,sentimentos
melhor investimento,A Google user,5,0,0,1,sentimentos
O melhor,A Google user,5,0,0,1,sentimentos
M A R A V I L H O S O,A Google user,5,0,0,1,sentimentos
otimo,A Google user,5,0,0,1,sentimentos
ópio,A Google user,5,0,0,1,sentimentos
Perfeito,Amanda Gonçalves,5,0,0,1,sentimentos
perfeito,A Google user,5,0,0,1,sentimentos
"Excelente! Melhor banco que ja usei!! A experiência do aplicativo é excelente tbm e muito prática. Parabéns a toda a equipe Nubank. No meu celular, Xiaomi Mi 9, o desbloqueio por digital não funciona, só o normal. Mas o ícone da digital aparece na tela e não tem ação alguma. No meu antigo celular, tbm um Xiaomi, Mi 8, nele não tinha a opção do desbloqueio por digital. Nao sei se isso é um bug, mas se for, arrumem. Caso contrário, seria uma ótima melhoria na segurança. Obrigado.",A Google user,5,0,0,1,sentimentos
"O Nubank é ótimo pelo fato de não existirem taxas abusivas. A única coisa que eu gostaria de sugerir seria a possibilidade de controlar os gastos do mês de acordo com categorias, como no app do BB, pois isso facilita muito para quem não quer extrapolar nos gastos.",A Google user,4,0,0,1,sentimentos
"App prático, conciso e bonito. Além do serviço ser excelente! como sugestão, há a possibilidade de bloquear o cartao virtual, porém manter exceções de cobranças? Digo isso pois deixo meu cartão virtual bloqueado, mas existem serviços de outros aplicativos que frequentemente uso, e toda vez que eles fazem a cobrança, preciso lembrar de ir no app para desbloquear. seria interessante ""adicionar exceções"" para o desbloqueio do cartão.",A Google user,5,0,0,1,sentimentos
"This is the best!!! Excelente pra compras nacionais. Usei pela primeira vez para compras internacionais, e foi perfeito! Parabéns ao time NuBank!!!",A Google user,5,0,0,1,sentimentos
"depois de reinicializar a senha de acesso nao consigo logar novamente, fiz varias tentativas de reinstalar o app",A Google user,1,1,0,0,sentimentos
Simplesmente TOP! Aplicativo completo para gerenciar os gastos com o cartão de crédito e fazer os pagamentos. Recomendo!!!,A Google user,5,0,0,1,sentimentos
top demais! melhor app de banco.,A Google user,5,0,0,1,sentimentos
"ótimo, poderia colocar a opção de cobrança automática da fatura do cartão",A Google user,5,0,0,1,sentimentos
adoroo o Nubank... só podia melhora o programa de pontos é pouco atrativo.,A Google user,5,0,0,1,sentimentos
"Funcionalidades incríveis, atendimento incrível.",A Google user,5,0,0,1,sentimentos
incrível...não tem como eu agradecer mais por eles existirem na minha vida financeira,A Google user,5,0,0,1,sentimentos
melhor cartāo e banco!,A Google user,5,0,0,1,sentimentos
"otimo aplicativo e banco, pratico em tudo que preciso fazer",A Google user,5,0,0,1,sentimentos
Nao estou conseguindo fazer login na minha conta,A Google user,4,0,0,1,sentimentos
"Após a última atualização, não consigo mais alterar as categorias.",A Google user,3,0,1,0,sentimentos
"atendimento excepcional e serviço de qualidade, até ganhei uma cartinha e uma camiseta de presente, só amor.",A Google user,5,0,0,1,sentimentos
O atalho do app nao abre. tenho que ir no google play e mandar abrir.,A Google user,1,1,0,0,sentimentos
Melhor banco de todos !!,A Google user,5,0,0,1,sentimentos
Very good 👍,A Google user,5,0,0,1,sentimentos
melhor Banco de todos,A Google user,5,0,0,1,sentimentos
muito bom o app,A Google user,5,0,0,1,sentimentos
Only love,A Google user,5,0,0,1,sentimentos
"Uso um samsung a3 e desde a ultima atualização não consigo abrir o app, como vou usar a minha nuconta????????????????????????????",A Google user,1,1,0,0,sentimentos
Ótimo em tudo,A Google user,5,0,0,1,sentimentos
um dos melhores,A Google user,5,0,0,1,sentimentos
Melhor banco 💗,A Google user,5,0,0,1,sentimentos
Awesome,A Google user,5,0,0,1,sentimentos
amazing,A Google user,5,0,0,1,sentimentos
top,A Google user,5,0,0,1,sentimentos
Melhor banco!!,A Google user,5,0,0,1,sentimentos
"Melhor banco digital do Brasil Nubank é sem dúvidas o melhor banco digital do Brasil no momento. Excelente produtos, excelente app e atendimento inacreditavelmente rápido.",A Google user,5,0,0,1,sentimentos
Muito bom!!,A Google user,5,0,0,1,sentimentos
excelente,A Google user,5,0,0,1,sentimentos
"Simplicidade extrema (nem sempre é o melhor). Não entendam mal, praticamente troquei o Bradesco pelo Nubank pela simplicidade de uso do app, mas eu gostsria que o app oferecesse ferramentas de gerenciamento financeiro. Por exemplo, seria legal se o app classificasse nossos gastos por tipo, se ele mostrasse em gráficos pra onde nosso dinheiro está indo.",A Google user,3,0,1,0,sentimentos
É o melhor banco moderno. App muito fácil de usar.,A Google user,5,0,0,1,sentimentos
Amor incondicional a esse roxinho. Atendimento excelente e plataforma simples e fácil de usar.,A Google user,5,0,0,1,sentimentos
"Melhor atendimento que já vi, rápido e eficiente, nota 10!!!",A Google user,5,0,0,1,sentimentos
amo o roxinho. nao sei viver sem ele,A Google user,5,0,0,1,sentimentos
muitos pagaria para ter esse cartão e o melhor de tudo ele é de graça.,A Google user,5,0,0,1,sentimentos
Pra mim o melhor cartão de crédito!,A Google user,4,0,0,1,sentimentos
O app simplemente não funciona. Tento entrar e reinicia o app.,A Google user,1,1,0,0,sentimentos
Vcs são bom demais!,A Google user,5,0,0,1,sentimentos
Melhor coisa da minha vida foi fazer o cartao NU. Indico sem medo de errar!!,A Google user,5,0,0,1,sentimentos
chegou meu cartão nossa que bonito cartão e assim que eu vi o jeito que eles mandaram meu cartão já acreditei em qualidade do NU,A Google user,5,0,0,1,sentimentos
excellent!,A Google user,5,0,0,1,sentimentos
"O app fica deslogando da minha conta, eu entro e ele sai. O que eu faço??",A Google user,4,0,0,1,sentimentos
muito top 😍😍🤩,A Google user,5,0,0,1,sentimentos
Um dos melhores cartão de crédito sem anuidade. Pode confiar. Eu aprovo até a presente data Julho de 2019.,A Google user,5,0,0,1,sentimentos
Melhor banco digital.,A Google user,5,0,0,1,sentimentos
Melhor App pra pagamentos,A Google user,5,0,0,1,sentimentos
eu tambem sou Nu,A Google user,5,0,0,1,sentimentos
Eu amo vocês,A Google user,5,0,0,1,sentimentos
prefiro o inter,A Google user,1,1,0,0,sentimentos
simplesmente o melhor!!!,A Google user,5,0,0,1,sentimentos
Excellent,A Google user,5,0,0,1,sentimentos
good,A Google user,5,0,0,1,sentimentos
amazing,A Google user,5,0,0,1,sentimentos
"Parou de funcionar no meu celular zenfone 2 da Asus, e agora? Devo trocar de celular ou de banco? Que tiro no pé heim Nubank?",A Google user,1,1,0,0,sentimentos
